place_id,post_title,post_body,post_date,image_count
d9e567c3-e76a-50b7-988c-d02bf5c815bd,서울 근교 조용한 감성 카페 - 고양시 카페 이스트빌커피,"항공대역 근처 조용한 힐링 공간 이스트빌커피 고양시 카페 이스트빌커피 영업시간 오전 10:00 ~ 오후 18:00 매주 일요일 정기 휴무 이스트빌커피 인스타그램 @eastvill_coffee 화전역 카페 이스트빌커피 위치 주소 : 경기도 고양시 덕양구 화전동 574-6 주차 가능(무료) 화장실 카페 내부 위치 포장 / 배달 가능 반려견 동반 가능 경의중앙선 항공대 역에서 나와 덕양중학교 방향으로 걷다 보면 예쁜 하얀색 단독주택 같은 이스트빌커피 가 나온다~ 새로 지어진 하얀색 건물이 너무나 예쁘다~ 이스트빌커피 주차는 카페 앞 공간에 하면 된다 고양시 감성 카페 이스트빌커피 내부 공간 카페 문을 열고 들어서면~ 햇살이 너무나 예쁘게 들어오는 오픈형 복층 공간이 나온다 오후 시간대라서 그런지 살짝 넘어가는 햇살이 카페 창문 안으로 예쁘게 들어온다 카페 제일 안쪽에는 이렇게 살짝 숨어 있을 수 있는 히든 공간이 나온다 아래에는 콘센트가 있어서 오래 머물며 노트북 작업을 해야 하는 사람들에게 베스트 공간이 아닐까 싶다. 통창 하나당 테이블이 하나씩 놓여 있다. 앞뒤 간격도 적당해서 사람이 많아도 불편하지 않을 것 같다. 카페 출입문 앞에는 사장님 공간 및 카운터가 위치하고 있다. 그 앞에는 웨이팅 공간~ 테이크아웃 하는 사람들은 여기서 기다리면 될 것 같다. 진한 커피를 못 마시는 사람들을 위한 사장님의 배려 큰 컵이 무료! 복층으로 올라가면~ 1층 카페가 훤~히 보이는 아지트 같은 공간이 나온다 복층에서 1층을 바라보면 천장에 달린 조명이 꼭 밤하늘의 별처럼 보인다 복층 공간에도 벽 쪽에 콘센트가 있다 고양시 카페 이스트빌커피 메뉴 고양시 카페 이스트빌커피의 메뉴는 시그니처 커피와 커피 에이드, 논커피, 프라푸치노로 구성되어 있다! 아메리카노 커피 가격이 3,000원이다.. 엄청 저렴~! 아메리카노 커피의 맛은 산미 없는 진하고 고소한 맛~! 심지어 사장님이 직접 가져다주신다 함께 마신 레몬에이드~ 달콤 상큼 한 맛! 카페인 과다 일 때 잠시 쉬어 가는 음료 고양시 감성 카페 이스트빌커피 감성적이고 편하게 쉬기 너무 좋은 내부 공간과 저렴한 커피와 음료의 가격이 장점이 카페이다 뭔가 살짝 숨어 있는 기분이 드는 나만 알고 싶은 카페 이스트빌커피 힐링공간이 필요하거나 집중할 공간이 필요한 사람에게 강추~! 한다.",2025-05-12,34
a1295e0d-3935-54e1-a9c7-4a1d3f0daa08,마스크 대체품으로 일립스마스크 구매 후기~,"마스크!!!!! 없어요 인제 30개밖에 안남았는데 어쩔꺼냐ㅜㅜㅜㅜ !!!!! 비러머글 머글..머글.. 내 외국인 친구들이 다 나 괜찮냐고 연락이 온다.. 니들도 조심해라 이건 한국뿐이 아니여 이제...ㅜㅜㅜㅜㅜ 시끄러운 코로나가 줄어들 생각은 안하고 내 마스크만 계속 쓰니 줄어들고.. 한집에 식구가 4인데 일안가냐고.. 하..ㅜㅜ 그래서 마스크 대체품을 찾다가 엠마 또 등장하는 그녀♥ 엠마티처의 정보로 재빠르게 싼가격에 get한 일립스 마스크~~~ 오예!!!! 그래서 준비한 포스팅!!! 내가 직접 일주일간 써보고 외출도 하고 내돈주고 쓰는 포스팅입니다. 왜냐면 진심 좋아요 강력추천~~~ GVS elipse 일립스 마스크라는 것입니다. 현재 인터넷 최저가 38,500원입니다. 이글 쓸때는 주문해논 상태라 엠마쌤이 보내준 사진만 보고 가늠이 안되었는데 직접 보니 더 좋은게야ㅋㅋㅋㅋ 일단 저는 관계자 아닙니다!! 카드 지문인증으로 산 일개미입니다. 아니지..지금은 백수..ㅜㅜ 어쨌든 솔직후기♥ 일단 겉모습은 이렇게 생겼어요!!! 사진상으로 크기가 가늠이 안되는데 생각보다 작아요!!! 앞 툭 튀 스타일입니다 사이즈는 사이트가보시면 두가지가 있습니다 S/M과 M/L 요렇게요~~ 근데 후기보니 전투모 58호 쓰시는 남자분께서 M/L사이즈가 크다고 하시더라고요 제가 아빠 라노등 남자사람들에게 다 씌어본 결과 한국인은 그냥 S/M 사이즈면 충분할 것 같습니다~^^ 코로나 바이러스 마스크 대체품을 찾으신다면 일립스 마스크 S/M사이즈로 추천드려요!! 안쪽에 보이시듯이 구멍 세개가 있습니다. 앞쪽이 옆처럼 막혀있지 않아서 말소리가 전달되는데 kf 94 마스크처럼 얇지 않아 크게 전달되지 않아요ㅜㅜ 시끄러운 곳에서는 의사소통 힘들거예요 백프로 이게 가장 큰 단점인데, 난 누구와도 소통하지 않을것이기에ㅋㅋㅋㅋ Safe가 더 중요함 그리고 양 옆에는 필터기가 있습니다!! 저 이 대용품쓰고 세차장도 가고 이마트도 가고 코스트코, 아울렛, 동네마트, 빵집 다 돌아다녔는데!!!! 개짱편해요..,진심♥ 쓰는 순간 공기질의 다름을 느낄 수 있구요 마스크랑 차원이 다른게 입과 피부에 붙지 않으니 너무나 편한것 귀도 안아프고 짱좋♥ 그 어떤 구린내도 나지 않아요 이 필터가 진짜 다 막아줍니다 신기방기한 아이!!!! 더이상 코로나로 걱정 안해도되고 마스크때문에 노심초사 안해도 되요ㅋㅋㅋ 마스크 대체품으로 일립스 마스크있으면 필터당 2개월사용이니 일회용 마스크 2달치 사는것 보다 훨씬 저렴이♥ 마스크 1500원에 살 수 있다고 치면 1500원 × 60일...",2020-03-03,24
e2eff3c3-4a1b-5908-b5c7-5d0d348d658f,"[강릉] 1박 2일 국내여행 코스 2일차 초당 순두부 젤라또, 짬뽕순두부 카페 툇마루 후기",안녕하세요! 제가 최근은 아니지만 고민끝에 1박 2일 국내여행 강릉편 포스팅을 진행하고 있는데요! 이제 사회적 거리두기가 과연 끝날것인지? 원래는 내일까지인데 어찌될지 궁금하네욥! 저는 사회적거리두기가 확산되기 전에 강릉여행을 다녀왔어요 1박 2일정도 드라이브를 하러 갔다왔죵 초당동 주민센터에 주차를 할 공간이 있더라고요! 주말에는 그냥 주차하면 된다는 블로그 글을 보고 초당동 주민센터에 주차를 하고 도보로 이동했답니다! 카페 툇마루가 살짝 멀긴한데 그래서 사람 많다면 한명이 툇마루에서 내려서 결제 먼저 하고 한명은 주민센터에 주차시키고 그러고 만나도 될 것 같아요 먼저 여기는 다 대기가 길다보니 루트를 짜자면! 툇마루->동화가든->순두부젤라또 이 순서로 가시는게 젤 좋아요 툇마루에서 보통 대기를 2시간 잡거든요 미리 결제해두고 2시간정도 후에 찾으러 오라고 합니다 동화가든은 1시간?! 정도여서 툇마루 결제 후 동화가든에서 번호표를 받고 순두부젤라또를 먹으며 동화가든을 기다립니다 ㅎㅎ 그 다음 동화가든에서 짬뽕순두부를 먹고 툇마루에 가면 보통 알맞더라고요 ...ㅎㅎㅎ 저는 툇마루 커피를 시켰어요 원래 커피를 못 마시는 사람인데 그래도 안먹기 아쉽더라고요 (커피 마시면 두근거리고 잠 못자서 잘 안마시는 1인) 일단 대기를 해뒀어요 여기서 사진 많이 찍더라고요! 저도 찍긴 찍었는뎅 쨋든 여기 줄이 없어서 우와 없구나! 했는데 그냥 줄만 없을 뿐입니다... 휴.. 여길 일단 젤 먼저 가서 결제하세용 그리고 초당소나무집이라고 써져있는 여기서 순두부젤라또를 구매했어요! 짠! 저는 순두부젤라또 먹을만했어요! 그리고 기다리면서 뚝딱 먹기 좋은 ㅎㅎ 그리고 번호표를 꼭 받아야해요! 저 아무생각없이 안받았는데 후회함 ㅜㅜ 280번 실화인가요 180번대인가 그랬는데... 저는 원조짬순을 시켰어요 근데 딱 먹는 순간 ?! 약간 음? 뭐지 ..? 그냥 짬뽕에 순두부 넣은 맛이에요 사실 맛이 없지 않음! 맛있음 근데 상상가능한 맛이에요 솔직히 오래 기다린다면 그냥 안 먹는 것도.. 방법이라고 생각합니다... 여러분의 여행 시간은 소중하니까요 요렇게 짬순이 적혀져있네요 ㅋㅋㅋㅋ 그리고 다시 툇마루 커피로 ㄱㄱ 여기서 원래는 테이크아웃을 하려다가 그냥 실내에서 먹고싶다고 하니까 10분정도 더 기다리라고 하시더니 바꿔주셨어요 툇마루커피 젓지말고 먹으라고 당부하시더라고요 근데 그래서 그런지 초반엔 완전 달아서 제스타일이었는데...,2020-04-18,18
e2eff3c3-4a1b-5908-b5c7-5d0d348d658f,한적하고 조용한 강릉 초당동 여행,"강릉 초당동은 강문해변 바로 뒷 동네입니다. 경포호수 바로 옆 동네고요. 허균 허난설헌 기념관이 있는 동네이기도 합니다. 허균의 아버지 허엽의 호가 초당입니다. 그래서 그 호에서 동네 이름이 나왔습니다. 그리고 우리에게는 초당 순두부로 유명한 마을이죠. 초당동의 유래 허균 허난설헌 기념관 맞은편에는 이 한옥 카페가 있습니다. 이름은 그리우니입니다. 한옥 2채가 연결되어 있는데 최근에 지었는지 아주 말끔하네요. 초당은 자신의 집을 낮춰서 누추한 곳이라는 뜻입니다. 겸손이 미덕인 성리학자의 마음씨가 잘 담겨 있습니다. 초야에 묻혀서 지붕을 풀로 엮어서 살 정도로 청빈한 삶을 뜻하는 것이 초당입니다. 실제로 허균, 허난설헌 생가는 양반집 고택이지만 집 크기는 크지 않고 아담합니다. 실제는 더 컸을지 몰라도 꽤 허름한 모습에 좀 놀랬습니다. 한옥카페 그리우니입니다. 정말 깔끔하고 툇마루에서 머물 수도 있습니다. 실내 공간은 큰 유리창이 있어서 창밖이 시원하게 보입니다. 다락방 같은 공간도 있습니다. 하얀 벽채가 깔끔함을 그대로 느껴지네요. 카페를 나오는데 쿵 소리가 나기에 봤더니 참새가 유리에 부딪혀서 잠시 기절해 있었습니다. 몇 분 저러고 있다가 정신 차리고 사라졌습니다. 초당동은 이런 예쁜 집들도 많네요. 팬션인지 가정집인지 구분이 안 가네요. 그러나 안내판이 없는걸 보니 가정집 같네요. 이번 강릉 여행을 하면서 맛집 투어는 안 했습니다. 그런데 초당동에 가니 온통 초당 두부와 초당 장칼국수 집이 많네요. 이야기를 들어보니 초당동에 두부로 유명해진 것은 전통이라기보다는 광복과 한국 전쟁으로 남자들이 강제 징집 당하자 집에 남은 아내와 여자들이 먹고살기 위해서 두부를 만들어서 팔았다고 합니다. 하기야 배를 타려고 해도 뱃일이 워낙 힘들어야죠. 남자 아니면 어렵죠. 그런데 남자는 없고 먹고는 살아야 하니 두부를 집집마다 만들었다고 해요. 강릉은 참 카페가 많아요. 가는 곳마다 대형 카페들이 많네요. 이때가 4월 초라서 홍매화, 매화가 참 예쁘게 폈네요. 요즘 소금빵이 유행인데 강릉에도 초당 소금빵 가게가 있네요. 세련된 가게네요. 마치 서울 익선동이나 성수동 느낌이 드네요. 강릉은 소나무가 엄청 많아요. 곳곳에 이런 대형 소나무가 있어요. 초당옥이라는 여기도 꽤 유명한 곳인가 봅니다. 음식점 하면 특유의 키치적인 느낌의 노포 음식점이 많은데 10년 사이에 이런 일본풍의 간판에 깔끔하고 모던한 음식점들이 늘어나고 있습니다. 다분히 젊은 취향이네요. 모든...",2025-05-19,29
e2eff3c3-4a1b-5908-b5c7-5d0d348d658f,[강릉맛집] 초당동 왔으니 순두부 먹어야죵~^^.차현희순두부집,강릉초당동 순두부맛집 이번엔 동해쪽으로 가볼까요 ㅎㅎ 여행은 역시 급벙개여행이죠 가방하나 덜렁들고 바다보러 gogo~^^)) 강릉 도착하자마자 배도고프고 해서 찾아간집 초당동 순두부집 ㅎㅎ 요기 차현희 순두부집이 유명하다고 해서 드가 봅니다~^^)) 메뉴는 낙지순두부전골로 당첨~ 낙지한마리와 순두부전골~ 비쥬얼 얼큰하죵~ 낙지한마리 풍덩~♡♡ ㅋㅋ 실하진 않치만 낙지한마리~ 참고로 달자는 낙지전문가임~ ㅎ 하하 순두부와 낙지가 은근 매력있네용~ 고등어조림 같쥬~ 쌈에 한쌈싸서 츄릅~♡♡ 이스리도 한잔 빠질수없죠~^^)) 콩비지도 양념장 언져서 호로록 냠냠 하하 이거 정말 호로록 되네용~ㅋ 차현희 순두부 청국장 명태찜도 매콤하니 맛나고용 ㅎㅎ 허리띠 풀어야 겠슴돠~ㅋ 흰밥에 요렇게 언져서 한입 냠냠 남은 밥은 순두부에 비벼비벼 ㅎㅎ 와 밥한공기로 다양하게 먹었네용...ㅋ 초당두부도 건배하고용 ~ㅎ 정식이라 밑찬이 꾀 많네요 바닷가답게 생선이 많이 올라오네요 차현희 순두부 허영만 식객 순두부편에 나왔나부네요 ㅎㅎ,2015-11-04,24
7fe4eedb-a8aa-5865-9e2e-3db865e00092,[서울][종로구][독립문역] 카페다커피(내돈내산),"커피를 좋아하는 나. 하지만 하루 아메리카노 2잔이 나의 최대치 커피 량이다. 그것도 오후 2시 이전으로만 마셔야 하는 저질체력 소유자. 어느 날 아침 직원분이 사다 준 아이스 아메리카노 한 잔. 음~~ 향도 좋고 맛도 좋다. 그렇게 카페다커피 한 잔은 내 머리속에 맛있는 커피로 자리를 잡았다. #카페다커피 #독립문역카페다커피 #독립문카페다커피 서울 종로 독립문역 카페다커피 독립문역 2번 출구에서 쎄븐일레븐 골목으로 116m 정도 안쪽에 위치한 카페다커피. 아~!! 어딘가 했더니 CAFE THE PARK 근처에 위치해 있었다. 서울 종로 독립문역 카페다커피 블루와 화이트톤의 매장이 차분함을 전해준다. #카페다커피영업시간 매일 8:00 ~ 21:00(주말,공휴일 영업시간은 확인 못함) #카페다커피메뉴판 서울 종로 독립문역 카페다커피 카페다커피 음료 뿐만 아니라 디저트류까지 판매하고 있었다. #카페다커피더치커피 도 나의 호기심을 자극한다. '어떤 맛일까?' #카페타커피유기농원두 서울 종로 독립문역 카페다커피 카페다커피에서 판매하고 있는 로스팅 되어 있는 100% 유기농 원두커피. *100% 유기농 원료로 만들어 맛과 향은 물론 더욱 건강하게 드실 수 있습니다. 우수한 바디감과 기분좋은 촉촉한 유분감의 끈적임, 입안가득 퍼지는 향기로운 꽃향기, 황긍빛깔의 호랑이 무늬가 있는 에스프레소 거품을 직접 경험해 보시길 바랍니다.(안내글)* 카페다커피 유기농 원두커피 250g 2만2천원에 판매하고 있었다. 서울 종로 독립문역 카페다커피 내 책상 위에 놓여 있던 카페다커피 아이스 아메리카노. 얻어 먹었으니 나도 답례를 해야 할 것 같아 카페라떼와 땅콩+고구마잼 토스트를 주문했다. 서울 종로 독립문역 카페다커피 카페다커피 땅콩+고구마잼 토스트 가격은 6천원. 서울 종로 독립문역 카페다커피 카페다커피 땅콩+고구마잼 토스트 가격이 조금 비싼듯 하지만 고구마잼의 구수한 맛이 땅콩잼과 잘 어울렸다. 한마디로 맛있다. 바리스타 자격증을 보유하신 전문가가 추출해 주는 카페다커피 메뉴 만족한다. #유기농아라비카생두100% 서울 종로 독립문역 카페다커피 늘 주문해 먹던 빈플러스 원두커피를 포기하고 카페다커피 원두를 사왔다. 가방 속에서 풍기는 커피향이 힘든 하루를 행복하게 마무리하게 한다. 집에 와서 바로 더치커피 추출중~~☕️ #독립문커피맛집 #독립문브런치카페 #종로커피맛집 직장 동료분들 덕분에 맛있는 커피 맛집 알아가는 재미도 쏠쏠하다.",2024-05-21,13
7fe4eedb-a8aa-5865-9e2e-3db865e00092,카페다커피 : 공정무역의 가치를 담은 특별한 커피 한 잔,"커피 한 잔의 가치는 단순히 카페인이나 맛에만 있는 것이 아니다. 오늘 방문한 ""카페다커피""는 공정거래 커피의 진정한 의미를 다시 한번 생각하게 만든 특별한 공간이었다. 최근 윤리적 소비에 대한 관심이 높아지면서, 커피 산업에서도 생산자와 소비자 모두가 행복한 상생의 가치를 추구하는 움직임이 활발해지고 있다. 카페다커피는 이러한 시대적 흐름을 선도하며, 공정거래 커피의 새로운 기준을 제시하고 있다. 커피 한 잔에 담긴 깊은 철학과 진심을 느낄 수 있는 이곳에서, 나는 커피가 가진 진정한 가치를 발견하게 되었다. 심상치않은 입구의 분위기 간판도 제대로 보지 않으면 카페 다 커피 라는 이름을 잘 확인하기 어렵다... 그리고 입구부터 여러개 붙어있는 공정거래 커피마크, 유기농 커피 전문점 안내판... 내공이 느껴지는 부산스러움이다. 그리고 사진을 못찍었지만 놀랍게도 주인으로 보이시는분이 유리문 앞 공간에서 도라지? 껍질을 까고 계셨다..!! 엄청난 포스 내부의 분위기도 내공을 숨긴 재야의 고수같은 느낌이다. 약간 오래된 느낌의 인테리어. 하지만 더 대박인게 있었으니 놀랍게도 가게 메뉴판에 가격이 가려져있다...! 심지어 나는 이 블로그를 작성할때까지 가격이 없다는 사실조차 인지하지 못하고 있었다. 비엔나 커피와 딸기 스무디를 먹었는데 12000원 결제했다. 물론 뭐가 얼마인지 모른다. 다행히(?) 바리스타님의 실력을 알수있어 보이는 여러가지 자격증, 그리고 커피 원두에 대한 설명 그리고 유기농 커피라는 프리미엄(?) 모쪼록 다소 특이한 카페를 우연히 만난건 참 재미있었다. 카페다커피는 단순한 카페를 넘어 공정거래 커피의 가치를 실천하는 의미 있는 공간이다. 원두 선택부터 로스팅, 추출까지 모든 과정에서 느껴지는 장인정신과 진정성은 이곳만의 특별한 매력이다. 커피 한 잔을 마시는 것이 누군가에게는 일상이 되고, 또 다른 누군가에게는 희망이 되는 순간을 카페다커피에서 경험할 수 있었다. 앞으로도 이곳이 추구하는 가치와 철학이 더 많은 사람들에게 전해지기를 바란다. 맛있는 커피 한 잔이 만들어내는 선한 영향력을 직접 경험하고 싶다면, 카페다커피를 방문해보기를 추천한다. 프렌차이즈 카페의 천편일률적 분위기가 질린다면 공정거래커피, 유기농 커피의 가치를 안다면 특이한 느낌을 알고싶다면 분위기점수 : ★☆☆☆☆ 맛 점수 : ★★★☆☆ 서비스 점수 : ★★☆☆☆ 재방문의사 : 55 / 100",2025-02-12,12
7fe4eedb-a8aa-5865-9e2e-3db865e00092,독립문역 세란병원 근처 카페다커피,"독립문역 세란병원 근처 카페를 검색했을 때 커피가 맛있다는 후기가 많아서 궁금했던 곳이다. 저번에 왔을 때는 휴무였어서 아쉬웠는데 이날은 오픈되어 있었다. 카페다커피 메뉴판이다. 커피 메뉴만 나열해 보겠습니다☕️ 디카페인도 있고 논커피 종류도 다양하다. ONLY HOT 유기농 에스프레소 4,800원 에스프레소 콘파냐 5,000원 HOT/COLD 유기농 아메리카노 (진하게+200) 4,800원 ✔️ 카페비엔나 5,500원 카페라떼 5,500원 (바닐라/헤이즐넛/카라멜) 라떼 5,800원 카푸치노 5,500원 (바닐라/헤이즐넛/카라멜) 카푸치노 5,800원 연유라떼 6,000원 카페모카 6,000원 카라멜마끼아또 6,000원 아포가토 6,500원 ""샷 추가 1,000원 간단한 디저트와 병음료도 판매하고 있다. 카페다커피에서는 유기농 원두를 사용하고 있다. 유기농 하우스 블랜드는 감귤 계통의 단맛과 과일 계통의 천연 향미가 균형 잡힌 커피라고 한다. 1인석부터 다인석까지 다양하게 있다. 자리 곳곳에는 콘센트도 많이 있다. 무엇보다 조용해서 좋았다. 바깥쪽 테라스에도 자리가 있는데 추워서 앉는 사람은 없었다. 유기농 아메리카노 등장 커피는 준비되면 자리로 가져다주신다. 고소하고 맛있었다! 잘 먹었습니다 화장실은 외부에 있어서 조금 걱정했는데 깨끗하게 관리가 잘 되고 있었다! #세란병원근처카페 #카페다커피 #독립문역카페 #무악동카페",2025-01-10,12
2c0ca57f-647a-5ee1-a8b5-61b8e81ffaa2,영등포역 브런치 카페 추천 – GMS호텔 카페 드람브르 솔직 후기,"영등포역 근처에서 브런치와 카페를 한 번에 즐길 수 있는 곳을 찾는다면 호텔 1층에 자리한 GMS호텔 카페 드람브르를 소개합니다. 네이버지도에는 브런치 정보가 제대로 표시되지 않아 반신반의했지만, 오전 10시 오픈 직후 찾아가 보니 다양한 브런치 메뉴가 준비돼 있더군요. 이 글은 내돈내산 영등포역 브런치 카페 후기로, 늦은 아침이나 늦은 점심을 즐기려는 분들께도 참고가 될 거예요. 1. 위치와 접근성 GMS호텔 1층에 자리한 이곳은 영등포역에서 도보 5분 정도 거리라 접근성이 좋습니다. 호텔 로비를 지나면 측면 카페 입구가 보이는데, 알아두면 좋은 팁이 하나 있어요. 카페까지 2층까지만 다니는 전용 엘리베이터와 계단이 따로 마련돼 있어 굳이 큰길가 메인 출입문을 통하지 않아도 됩니다. 호텔 옆쪽이나 뒤쪽 골목에서 바로 연결되는 통로를 이용하면 더 쉽게 영등포역 브런치 카페 드람브르에 도착할 수 있답니다. 외관은 깔끔하고 모던한 느낌으로, 호텔 로비를 지나면 바로 카페 입구가 보여 처음 방문하는 분들도 헷갈리지 않을 거예요. 2. 메뉴·주문 방식 & 가격 이날 제가 주문한 메뉴는 치즈스크램블(12,000원) 샐러드먹물피자(12,000원) 버섯 크림 커틀렛(13,000원) 가격만 보면 이 근처에서 즐기는 영등포역 브런치 치고는 합리적이었습니다. 다만 벽면에 걸린 사진 속 샐러드 채소는 푸짐했는데 실제 접시의 샐러드는 생각보다 양이 적어 살짝 아쉬웠습니다. 사진에는 없지만 테이블마다 놓여 있는 메뉴판은 사진도 작고 글씨가 더 작아 시력이 2.0이어도 읽기 힘들 정도였어요. 결국 제가 프런트까지 가서 큰 메뉴판을 가져왔는데, 그제야 메뉴가 겨우 보일 정도였습니다. 프린트로 뽑아놓은 메뉴판도 있었지만 글씨 크기가 지나치게 작아 “다시 제대로 뽑아줬으면 좋겠다”는 생각이 들었죠. 주문부터 픽업, 식기 반납까지 모두 셀프서비스로 운영되니 처음 방문하시는 분들은 참고하시면 좋겠습니다. 3. 브런치 후기 + 디저트 & 음료 매력 저는 무엇보다 브런치를 먹으러 간 것이 메인 이유였어요. 그런데 막상 와보니 영등포역 카페 드람브르는 브런치뿐 아니라 카페로서의 매력도 충분히 느껴졌습니다. 먼저 브런치 맛을 간단히 소개하자면, 치즈스크램블은 부드럽고 담백했으며 샐러드먹물피자는 얇은 도우가 바삭해 식감이 좋았습니다. 가장 인상 깊었던 메뉴는 버섯 크림 커틀렛이었는데, 이름만 보고 돈가스를 떠올렸지만 막상 받아보니 치킨 커틀렛이더군요. 바삭한 치킨과 부드러운 크림소스의 조합이 의외로...",2025-09-20,21
2c0ca57f-647a-5ee1-a8b5-61b8e81ffaa2,"요즘웨딩, 결혼준비 이제 요즘답게 :웨딩홀,스드메,결혼준비어플","영등포역 근처 대형 카페 <카페 드람브르> 이 게시글은 요즘웨딩 네이버 카페 활동의 일환으로, 소정의 포인트를 제공받습니다. 영등포역 근처에 대형 카페 발견해서 소개드려요! <카페 드람브르> 입니다..! 영등포역 바로 맞은 편이고, 호텔 건물 2층에 있는 곳이더라구요! 계단 또는 엘리베이터로 올라가면되는데, 벽돌 건물 외관에 내부 건물도 넓고 좌석도 많아서 놀랐어요 ㅎㅎ 영등포역 꽤나 많이 오갔지만 이번에 처음 가봤습니다 ㅎㅎ 내부는 음료 메뉴, 디저트 메뉴 엄청 다양해요! 조각 케이크도 팔고, 한 쪽에는 작은 베이커리 코너도 있어요. 베이커리 류는 종류가 많은 건 아니지만 치즈빵, 달달한 빵 등등 고루고루 5가지 정도 있었습니다 ㅎㅎ 저는 이 날 시간이 안 맞아서 못먹었지만 프렌치 토스트, 샐러드, 파스타 등 브런치 메뉴도 있더라구요! 브런치를 못 먹은 대신 베이커리에서 치즈빵을 샀어요 ㅎㅎ 속까지 꽉꽉 차있고 쫀득쫀득한 식감에 맛도 짜지 않고 슴슴해서 중독성있더라구요 ㅎㅎ 커피 메뉴 외에도 홍차, 생과일 주스 등등 메뉴도 다양하더라구요! 저희는 말차라떼와 요거트 스무디, 티라미수를 주문했습니다 ㅎㅎ 티라미수도 지금껏 카페에서 본것중에서 가장 컸어서 신기했어요 ㅎㅎ 대신 티라미수 크림은 마스카포네 치즈크림보다는 식물성 생크림 느낌이 강해서 조금 아쉬웠습니당 실내 공간이 넓고 쾌적하고, 인테리어도 멋있어서 단체 모임나 데이트 하기에도, 개인 작업하기에도 좋을 것 같아요!!",2025-12-11,4
2c0ca57f-647a-5ee1-a8b5-61b8e81ffaa2,영등포 카페드람브르 | 커피와 브런치 즐기기 좋은 가성비 카페,"영등포에서 모임 하기 좋은 카페, 드람브르 영등포에서 브런치 먹기 좋은 카페를 찾다가 분위기가 괜찮아 보여 방문하게 된 카페드람브르. 호텔 건물 안에 있는 카페라 가격이 비쌀 줄 알았는데 생각보다 브런치 메뉴 가격도 괜찮아서 가성비도 좋고, 조용하고 여유로운 분위기도 마음에 들더라고요. 테이블 간격도 넓은 편이라 영등포에서 모임 카페로 이용하기에 좋아 보였어요. 특히, 평일에는 브런치 메뉴 주문 시 커피를 50% 할인된 가격으로 마실 수 있는 이벤트도 있어서 브런치 즐기기에 더 좋았던 카페였습니다 ☕ 지금부터 간단하게 소개해 볼게요. 카페드람브르 서울 영등포구 경인로 867 호텔지엠에스 2층 ☕️ 카페 10:00~22:00 브런치 10:00~15:00 (브레이크타임 14:00~14:30 / 라스트 오더14:50) [ 브런치 메뉴 ] • 치킨 텐더 샐러드 — 13,000원 • 칠리 쉬림프 샌드위치 — 13,000원 • 샐러드 먹물 피자 — 12,000원 • 치즈 스크램블 — 12,000원 • 리코타 치즈 샐러드 — 11,000원 • 베이컨 & 치즈 샌드위치 — 12,000원 • 버섯 크림 커틀릿 — 13,000원 • 프리미엄 수제 버거 — 13,000원 • 칠리 치즈 감자 — 10,000원 [ 베이커리 ] 인근 주차장 이용 ⭐️ 호텔과는 다른 영업소라서 인근 주차장이나 무료주차권을 이용해 신백/롯백 백화점 주차장을 이용하시면 좋을거 같아요. ⭐️ 드람브르 위치 / 매장 분위기 영등포에 위치한 카페드람브르는 영등포 롯데백화점, CGV 건물 맞은편에 위치한 GMS호텔 건물 2층에 자리하고 있는 카페에요. 건물 옆쪽 문으로 들어가면~ 2층으로 올라가는 계단과 카페 전용 엘리베이터가 보여요. 2층으로 올라가니 카페가 아주 넓어요. 독특한 기둥 인테리어가 아주 특이하구요~ 전체적으로 조용하고, 고급스럽더라구요. 매장 내부는 전체적으로 여유로운 분위기라 대화 나누며 시간을 보내기 좋을거 같았어요. 천고도 높은데 테이블 간격도 넓은 편이라 답답한 느낌이 전혀 없었구요. 차분한 분위기 덕분에 영등포에서 카페 모임이나 브런치 즐기기 좋은 곳으로 괜찮아 보였던거 같아요. 실제로 모임하시는 분들도 계셨구요. 브런치로 주문한 메뉴들 브런치 메뉴는 샌드위치, 샐러드, 버거, 피자 등 다양하게 준비되어 있었고 가격대도 1만 원 초반대로 부담 없는 편이었어요. 저희는 가볍게 칠리쉬림프샌드위치와 샐러드, 먹물피자, 그리고 커피를 주문했네요. 브런치는 금방 준비됐어요. 여기서.. 커피 받자마자 쏟아버림 이슈로.. 자리 옮기고.. 하... 감사하게도 쏟은 커피 서비스로 한잔...",2026-03-09,32
